author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms,perplexity,bleu_score,rouge_1,rouge_2,rouge_l,bertscore_f1
Катица Ќулавкова,"Скршени, набожни",,Живот меѓу бестрагија,"Живот меѓу бестрагија

Без надеж и без спас,
меѓу тишина и пораз,
се борам во животот кој
ми ја одзема душата.

Пред мене само тмина,
тука нема место за мене,
зашто затоа сум сам,
без оние што ме разбираат.

Но, и среде тој живот сур, 
имам што да го дадам ‒
надеж и волја да живеам,
што ќе ме крене пред сè.

Затоа пак ќе продолжам да одам,
да ја бранам таа искра на живот,
она што ми значи толку,
што е моето секогаш и сега.",10281,237,10518,3248,33.53950881958008,0.0037015163745802,0.0,0.0,0.0,0.6674992442131042
Катица Ќулавкова,МИРИСОТ НА СМРЧКИТЕ,,Без Тебе,"Без Тебе

Меѓу мноштвото луѓе, сам
Ги нема твоите очи, твојот глас.
Затоа значам ли што - не знам,
Без тебе, животот нема свој пулс.

Немаш ли идеја што значам јас,
Затоа во сенка сам останав.
Дали да одам, да бегам пред глас,
Или пред тебе навистина да стапам?

И без те грешам, а знам дека имам
Да дам многу повеќе што ми е мило.
Ако те нема, живот не имам,
Бидејќи ти си сè што ме прави живо.",10281,231,10512,3242,38.53327560424805,0.0018999795696963,0.0,0.0,0.0,0.4503160119056701
Катица Ќулавкова,VIA LASCIVA  3.,,Сред безвремие,"Сред безвремие

Без живот, без ден,
Меѓу слово и ден,
Она што е мое,
Тебе ти припаѓа.

Затоа, пред сè,
Чекам и се надевам,
Дека ќе дојдеш,
И ќе бидеш до мене.

Има ли спас, има ли 
Во ова море од беспомошност?
Или ова е мојот живот,
Во кој немам ништо освен тебе.",10281,178,10459,2473,33.02238464355469,0.0049188296998751,0.0,0.0,0.0,0.6022163033485413
Катица Ќулавкова,МОЖНОСТ ЗА ПЕСНА,,Во Меѓу Времето,"Во Меѓу Времето

Без животот што немам,
Она што значи за мене,
Меѓу времето се движам,
Заробен во мигот сегашен.

Света тишина ме опкружува,
Затоа чекам, без да знам што,
Мојот живот има маска,
Што крие лице од реалноста.

Дали ќе ја најдам патеката,
Што ме води кон оној што сум јас?
Или ќе останам заробен,
Во просторот меѓу светот и мене?

Без тебе, без себеси,
Во безвременоста живеам,
Во борба за живот и смрт,
Пред празнината што ме дави.",10281,243,10524,3459,31.37859344482422,0.0016545986767576,0.0,0.0,0.0,0.613410472869873
Катица Ќулавкова,Исповед,,Без тебе,"Без тебе

Меѓу сенките, што липсај,
Значи ли нешто ова отсуство?
Пред тажни погледи,
Животот губи живот.

Нема те, ништо нема,
Занемарено е секое она,
Што некогаш имаше,
Што некогаш беше.

Затоа, оваа празнина,
Затоа, овој вакуум,
Што ме обзема,
И ме остава без воздух.

Вратете ми го тоа,
Она што беше, што сум го имал,
Без тебе, нема ме,
Тука е само твојот дух.",10281,223,10504,3123,24.165189743041992,0.0021613923264962,0.0,0.0,0.0,0.5900645852088928
Катица Ќулавкова,VIA LASCIVA  4.,,Меѓу сенките,"Меѓу сенките

Без тебе, како темна нокта,
меѓу сенките се губам.
Она што имав, она го нема,
затоа во самота се топам.

Немам моќ да ја чувам светлината,
меѓу ледените стени на судбината.
Без твојот живот пред мене,
живот во мене повеќе нема.

Меѓу сенките што ме обиколуваат,
немам каде душата да ја завијам.
Пред мене само нема се отвора,
а јас во нејзе во вечност се вгнездувам.",10281,210,10491,3161,27.6274356842041,0.0026744824235784,0.0,0.0,0.0,0.5973129272460938
Катица Ќулавкова,ОГНИШТЕ,,Во сенка на немањето,"Во сенка на немањето

Пред мракот што се спушта,
Меѓу тишината што влада,
Без светлина и без надеж,
Јас стојам, тажна и зад,
Без да знам каде да одам,
Во ова пустошно тло.

Нема да има никого,
Што ќе ми помогне да излезам,
Нема да имам пријател,
Што ќе ме прифати во своите прегратки.
Таму, во срцето на немањето,
Се губи мојот живот.

Но, пред овие темни сенки,
Ќе се изборам да опстанам,
Бидејќи во мене гори искрата,
Што ќе ме води низ овој лавиринт.
Затоа, ќе го победам своето ништо,
И ќе го пронајдам своето место под сонцето.",10281,294,10575,3896,23.3059196472168,0.0027408522561342,0.0,0.0,0.0,0.5781906843185425
Катица Ќулавкова,ДИВА МИСЛА,,Во безда без го,"Во безда без го

Низ ничија меѓу
Пред што стои само,
Меѓу нема и има
Што го опфаќа само.

Без да се крие од
Она што го нема,
Гради свет без дом 
Каде што ја нема.

Пред себе ништо
Освен она што значи,
Живот што се губи 
Во времето што пали.

Во безда на своето
Што го нема право,
Отворен за далеч
Што не му е свој.",10281,180,10461,2878,30.987045288085938,0.0012315022605199,0.0,0.0,0.0,0.481339693069458
Катица Ќулавкова,VIA LASCIVA  2.,,Без Тебе,"Без Тебе

Меѓу скржаво постоење,
Таму каде нема,
Вечност што значи живот.

Затоа се борам, се кршам,
Да ја поврам оваа искра,
Што таја ми дава значење.

Твојот лик ми носи надеж,
Пред мене стои како пример,
Да го најдам она што имам.

Да се дигнам над овој јаз,
Меѓу она што е и што сакам,
Да те сретнам, пред да ме нема.",10281,193,10474,2696,26.707107543945312,0.0083651008059855,0.0,0.0,0.0,0.6722627282142639
Катица Ќулавкова,"ЏОРДАНО БРУНО: ,,Ние сме веќе на небо""",,Живот без тебе,"Живот без тебе

Пред мене нема повеќе,
Животот празен застанува.
Без твојот дамнешен глас,
Среќата сега недостига.

Меѓу сенките на минатото,
Јас останувам сам и осамен.
Нема да имам твоја наклоност,
Ни твојата блискост повторно.

Животот ми го одзема,
Затоа што ни ти повеќе не си ту.
Затоа, во болка и неизвесност,
Се борам да преживеам и понатаму.

Без тебе, животот сега ми е
Само врапче што нема каде да се скрие.
Но јас се надевам дека некогаш
Ќе те видам пак, мојот ангеле.",10281,266,10547,3901,28.491357803344727,0.0021405454874063,0.0,0.0,0.0,0.6188267469406128
Катица Ќулавкова,СЕКРЕТ,,Без твојот глас,"Без твојот глас

Меѓу тишината и мракот,
Јас се губам, без твојот глас.
Пред жестокиот живот што ме чека,
Ти беше мојот спас.

Затоа нема да дозволам,
Да ме лиши од твојата грижа.
Не можам без тебе да одам,
Ти си мојот светол знак.

Ова значи повеќе од многу,
Твојата блискост што ми ја даде.
Пред битката што ме поколнува,
Ти ќе бидеш мојата сила.",10281,208,10489,3174,20.3144760131836,0.0036037492484896,0.0,0.0,0.0,0.6161417961120605
Катица Ќулавкова,ЈАЗИЧНИК,,Битие,"Битие

Без живот, зар затоа?
Она што значи за мене,
Меѓу небото и земјата -
Тие што го имаат.

Пред мене, светот е непознат,
Нема ли начин да се најдам?
Тебе те барам, во немајќа,
Да ми покажеш патот.

Затоа ќе се борам,
Да го пронајдам својот живот,
Да стапам меѓу овие што
Го имаат битието.",10281,178,10459,2923,34.65502166748047,0.0024337734805773,0.0,0.0,0.0,0.6082093715667725
Катица Ќулавкова,VIA LASCIVA  1.,,Без време и без тебе,"Без време и без тебе

Меѓу звуците на тишина,
Пред животот и мојата судбина,
Затоа молча, со мирна мина,
Чекам да дојдеш и да ми се врати.

Нема те овде со мене да си,
Да ми го грееш овој празен живот,
Затоа пристигнувам на твоја врата,
Надевајќи се дека ќе ме има.

Но, наместо тебе - само порта затворена,
Пустош и мрак што ме опкружува,
Без светлина и без надеж ни за што,
Се губам во вечноста на оваа самотија.

Затоа ќе чекам, ќе трпам, ќе живеам,
Дури и без твојата душа до мене,
Зашто без тебе - немам ни живот ни идно,
Сè е само празнина над која плачам.",10281,307,10588,3923,24.933887481689453,0.002914696375657,0.0,0.0,0.0,0.7013412714004517
Катица Ќулавкова,ЦРНА МЕСЕЧИНА,,Безда душа,"Безда душа

Меѓу нив немаше ни веру, ни страв,
Без надеж животите само се растраваа.
Затоа игра на смрт обзема сè,
Тебе нема тука, а зошто ти се плашиш?

Животот имаше само затоа да престане,
Пред силите кои што немаат душа.
Она што ги здружуваше - беда и нема,
Па од таа безда сега вратот се свиткува.

Но, ни за тебе затоа не е место,
Во овој свет што без значење беше.
Без да баражи, си отиде во мракот,
Остави нѐ во оваа пустела да блуждаме.",10281,243,10524,3441,57.9293212890625,0.0022239071779938,0.0,0.0,0.0,0.7739657163619995
Катица Ќулавкова,ТОПЛА КРВ,,Животот меѓу нас,"Животот меѓу нас

Без живот, без гор',
Пред нас враќа се дорот.
Што има, што нема,
Меѓу собите тргнема.

Пред нас стои сега,
Она што ни значи.
Дали само затоа,
Што за нас тоа има?

Без нас, без твоите зборови,
Тоа престанува да трае.
Дали пред нас, затворено,
Или со нас, да се знае?

Меѓу јав и сон,
Животот свој го гради.
Дали ќе го сфатиш,
Или ќе продолжиш да чекаш?",10281,226,10507,3177,25.43798446655273,0.0013872666046516,0.0,0.0,0.0,0.5683051347732544
Катица Ќулавкова,МРТОВ ЈАЗИК,,Пред Нема Без,"Пред Нема Без

Пред темнина се смири умот,
Без светлина што му е омил.
Меѓу стравот и надежта,
Онаму каде што нема ништо,

Има место за сонот што тоне,
Има простор за тишината што пее.
Затоа душата тивко ја шепоти својата песна,
Тебе ти ја доверува, без да ти бара одговор.

Зашто во овој свет што краток ни се чини,
Во тој живот што бучи и го нема,
Понекогаш само потребно е да станеме
И да Го слушнеме гласот што молчи.",10281,227,10508,3344,48.17395782470703,0.0003851285977063,0.0,0.0,0.0,0.7067570686340332
Катица Ќулавкова,CIRCULUS AMOROSIS,,Без живот меѓу,"Без живот меѓу

Без тебе, она што јас нема,
Само тишина меѓу нас,
Затоа што значи дека живеам,
Без да имам твој живот пред нас.

Нема да имам, нема да знам,
Пред мене се скрие твојот глас,
Без тебе, она што јас затворам,
Без да имам твојот живот таму за нас.

Затоа што немам, затоа што нема,
Што се крие во мојот свет,
Без твојот живот, без твојата реч,
Овој мој живот стана мрзел.",10281,213,10494,3076,13.18535327911377,0.0016723378180385,0.0,0.0,0.0,0.4672897160053253
Катица Ќулавкова,ПРВО СОНЦЕ: ЅАGITARIUS,,Живот меѓу без и она,"Живот меѓу без и она

Пред да имам и да знам,
Што значи живот без тебе,
Меѓу сеќавање и сон,
Те барам, те немам.

Пред да ме нема, така како што беше,
Пред да се зароди, да се издејствува,
Мојот живот кон тебе се движи, 
Во циклуси на надеж и очај.

Затоа, среде овој живот,
Што бескрајно ме бие и тетерави,
Борам се да те најдам, да те сфатам,
Да го осмислам она што те нема.",10281,214,10495,3068,35.7989501953125,0.0022711901586487,0.0,0.0,0.0,0.5871623158454895
Катица Ќулавкова,ЗАЕДНИЧКИ ЖИВОТ,,Живот без,"Живот без

Без живот, без надеж,
Меѓу нас се губи трагот.
Пред нас се најде,
Затоа што нема што да има.

Без тебе, животот затајува,
Она што беше, се губи.
Незнајно е патувањето,
Нема повеќе да се вратиме.

Живот без,
Значи да нема ништо.
Да се живее во празнина,
Само да постоиш, но не да го имаш.",10281,175,10456,2623,26.19735336303711,0.0007083139306778,0.0,0.0,0.0,0.6637424230575562
Катица Ќулавкова,XXX,,Без него,"Без него

Меѓу тишина и сјај,
Живот и душа се двои,
Без него ништо нема,
Затоа вечно го сонува.

Души пуни со значење
Немаат во што да го облечат,
Тажни денови, без надеж,
Само тебе сакаат да те имаат.

Пред очите му отсутен,
Меѓу небото и земјата тоне,
Затоа што го нема тоа што сака,
Животот му во болка вечно тоне.",10281,188,10469,2871,36.12628936767578,0.0020074079998298,0.0,0.0,0.0,0.6496579051017761
Катица Ќулавкова,ПРЕСЕЛБА НА ДУШАТА,,Мигот на откровение,"Мигот на откровение

Без тебе, света искра,
Она што ми е драго ме остава.
Меѓу нас значи нема
Ништо што би ме спасило.

Пред тага и болка стојам,
Нема да те најдам, затоа
Моќта на животот ја одземам
И го отпуштам својот дух.

Знаејќи дека немам
Да ја пронајдам вистината,
Се предавам на тишина,
Родена пред сè.",10281,182,10463,2840,36.72792434692383,0.0023630080232289,0.0,0.0,0.0,0.6570300459861755
Катица Ќулавкова,МРАВКИ,,Помеѓу без и она,"Помеѓу без и она

Помеѓу постоењето и непостоењето,
Меѓу светот што го имам и немам,
Стојам јас, загубена во тишината,
Барајќи смисла во нема-значење.

Без дом, без семејство, без корени,
Само тенок конец што ме врзува со животот.
А што ако и тој се прекине?
Што ако и јас исчезнам, како да ме нема?

Ќе остане ли некој да ме помни?
Да го чува мојот спомен во своето срце?
Или ќе бидам само уште едно изгубено име,
Завеано во земјата на заборавот?

Помеѓу битието и небитието,
Помеѓу реалноста и сенката,
Јас барам свое место,
Своја искра што ќе ме одржи во живот.",10281,298,10579,4366,23.378070831298828,0.0030165530935409,0.0,0.0,0.0,0.5924696326255798
Катица Ќулавкова,ОДБРАНИ СРЕДСТВА,,Живот без,"Живот без

Во живот без сè,
пред себе стоам сам.
Меѓу нив и мене,
немаме што да имам.

Затоа што, немам,
тебе те нема,
а затоа, пред тоа,
ми го зема животот.

Животот што го нема,
а јас го барам пред тебе,
она што не го имам,
што значи за мене.

Но, дури и без тоа,
ќе продолжам да живеам,
бидејќи она што го немам,
во тебе ќе го наоѓам.",10281,201,10482,3180,29.60418128967285,0.0022661853959576,0.0,0.0,0.0,0.5157020092010498
Катица Ќулавкова,ЕЛЕГИЈА,,Бескраен живот,"Бескраен живот

Без тебе животот нема смисла,
меѓу нас пропаст се открива.
Значи, затоа што моите чувства
пред сè ги имам само за тебе.

Пред тебе животот се отвора,
со тебе тој станува бескраен.
Без тебе светот е празен, сур,
готов да ми го одземе животот.

Меѓу нас постои врска силна,
таа нема никаде да исчезне.
Затоа што тоа е нашиот живот,
живот кој заедно ќе го создадеме.",10281,211,10492,2862,38.822792053222656,0.0026024699423012,0.0,0.0,0.0,0.6049472093582153
Катица Ќулавкова,Требник 2.,,Без тебе,"Без тебе

Меѓу безживотните предмети,
Без твојот живот, чувам спомени.
Затоа што тебе те нема,
Пред мене се јавуваат сенки.

Пред да дојдеш, живот имаше,
Но сега, неговото значење го нема.
Она што те сакаше, сега тоне
Во празнина без надеж и промена.

Зашто, затоа што те нема,
Животот губи смисла и цел,
И само тишината, 
Како ведрина ја носи честа.",10281,201,10482,2762,30.8548641204834,0.0025252814813606,0.0,0.0,0.0,0.5936965942382812
Катица Ќулавкова,ТРЕТО СОНЦЕ: LЕО - rising sun -,,Без темјан,"Без темјан

Пред мене она,
Меѓу нас нема.
Затоа тебе значи,
Живот без душа да влема.

Без волја, без време,
Пред очи што гледам?
Нема да има спас,
Тој живот сега ќе го одземам.

Нема да има почит,
Нема да има мир.
Тогаш ќе имам големи грижи,
Без да бегам, ќе го примам тој чир.",10281,172,10453,2631,25.44397735595703,0.0031274006662703,0.0,0.0,0.0,0.600088357925415
Катица Ќулавкова,"ВРЕМИЊА, ОБИЧАИ",,Животот без тебе,"Животот без тебе

Нема те пред мене,
ни до мене,
звук на твојот глас
не пие на срцето.

Меѓу маглата што ми го краде,
животот застанал без твојот осмев.
Пред мене само тишина се шири,
без твојата топлина што ја имав.

Затоа, без тебе,
мојот живот нема боја, нема звук,
пред мене само далечни сенки,
твојот лик од сеќавањата одземен.

Дали ќе дојдеш повторно
да ми го вратиш животот,
да ми го вратиш насмевот,
животот да стане прекрасен како и тебе?",10281,242,10523,3106,24.70992088317871,0.0013567359393049,0.0,0.0,0.0,0.5621026754379272
Катица Ќулавкова,Ода на македонскиот јазик,,Душата во тебе,"Душата во тебе

Без тебе, животот мој празен,
Меѓу светот што немам и она што го немам.
Она љубав што жедно ја барам,
Пред мене се вкочани, но во тебе ја наоѓам.

Затоа те сакам, а и ти знаеш,
Дека мојот живот само во твојот се граниш.
Иако немаме ништо меѓу нас,
Во тебе имам сè, душа што ме спаниш.

Твојот живот е мојот, во него се живее,
Во миговите кога только те имам.
Пред тебе се моќен, без тебе немоќен,
Затоа твојот живот, само за тебе ја барам.",10281,255,10536,3561,20.80596923828125,0.0004317136438874,0.0,0.0,0.0,0.5833556056022644
Катица Ќулавкова,СВЕТ-ТЕКСТ,,Спирална симфонија,"Спирална симфонија

Без глас се вплетува меѓу
она што има и нема,
средена музика на спирален танец
што зборува нејасно помеѓу.

Пред тишината што не молчи,
тебе те носи забодена струна,
а меѓу нас - празнина што ќе се пополни
со текот што се движи незапирано.

Затоа овде, на место на немир,
ќе трептат зборови што се чекор
низ лавиринт без крај, а имаат
драгоцен живот во секој од нас.",10281,202,10483,3151,51.269527435302734,0.0070679873572144,0.0,0.0,0.0,0.62025386095047
Катица Ќулавкова,Αταραξια,,Во Животот Нема,"Во Животот Нема

Без тебе, во животот нема,
Онаа искра што ме грее.
Меѓу светот и мене, празнина,
Што пред ништо не може да се сокрие.

Имам се, ама ништо не значи,
Ако нема тебе до мене.
Затоа што ти мој живот си,
А без тебе - пустина е темна.

Пред мене се отвора светот,
Но, нема зошто да продолжам да чекам.
Бидејќи ти ме држиш за срцето,
И без тебе, животот нема.",10281,213,10494,3429,28.239013671875,0.0012324386758951,0.0,0.0,0.0,0.5656496286392212
Катица Ќулавкова,ЖЕДБА: СМРТ,,Без да го има он,"Без да го има он

Меѓу сенките на душата,
таму каде што нема прошка,
без да го има он,
се губат надежите.

Пред теб ја нема сликата,
животот што ти го имаше,
меѓу тага без почин,
тебе те нема.

Затоа што ти си оној,
без кој животот ме тера,
на тебе мислам од денес,
а тебе те нема.",10281,161,10442,2589,32.12885284423828,0.0002770033151448,0.0,0.0,0.0,0.5667079091072083
Катица Ќулавкова,ПОЕТСКА РЕЧ,,Сенка без тебе,"Сенка без тебе

Пред мене свет без твојот лик,
Пред мене дни без твојот блик.
Ни радост нема, ни живот,
Ако те нема меѓу нас.

Меѓу таму и овде сум,
Во преминот помеѓу сум.
Ти беше светлина, што ги гаси,
Нема ништо што ти може да се споредува.

И, пак, те барам во тишината,
Твојот глас што го нема во дланките.
Затоа будам, замислувам, чекам,
Сенка без тебе да станам.",10281,215,10496,2926,32.97007369995117,0.0038712976450347,0.0,0.0,0.0,0.5754363536834717
Катица Ќулавкова,КРИВО ВРЕМЕ,,Без твојот глас,"Без твојот глас

Меѓу стивнатите глави,
Нема твојот збор да се јави.
Што значи да има,
Ако тебе те нема?

Пред одгатнувања,
Живот без спасувања.
Затоа што - нема те,
Нашите души врз мене.

Се бореа помеѓу,
Безнадежноста и вечноста.
Но, без твојот живот,
Нема да има заштита.

Значи ли нешто,
Ако ти го нема?
Трагам низ постоењето,
Но, тебе те нема.",10281,215,10496,3225,21.70724868774414,0.0026698685143335,0.0,0.0,0.0,0.5786024332046509
Катица Ќулавкова,Ужас без крај (обична песна),,Без она меѓу,"Без она меѓу

Без оној живот,
Меѓу тебе и мене,
Значи нема да има
Што да ни значи.

Пред сè, затоа
Ќе се вратам назад,
Да најдам она
Што помеѓу нас има.

Животот што не ни недостига,
Ни збор да нема,
Тука ќе го пронајдам,
За да ни стане збор.",10281,159,10440,2512,31.92630195617676,0.0003786377349503,0.0,0.0,0.0,0.4922005832195282
Катица Ќулавкова,"2077,1: ЕДЕН ДЕН ЗАЕДНО",,Празнина и присуство,"Празнина и присуство

Меѓу светот и мене,
нема што да ме брани,
пред очите, пред срцето,
празнина и присуство се бораат.

Без живост, без радост,
само сенки ме следат,
ниту глас ни шепот,
само тишина што ме дави.

Затоа што нема никого,
ниту сопствена сенка,
само празнина што ме гута,
оставајќи ме без дом.

Но сепак, тебе те имам,
ти си она што ме држи,
што ме вади од бездната,
што ми дарува живот.",10281,217,10498,3474,26.38871192932129,0.0030472283484338,0.0,0.0,0.0,0.5472220778465271
Катица Ќулавкова,МIЅА СRIOLLА,,Без да знаеш,"Без да знаеш

Меѓу реките на живот,
Без да знаеш, тече душата.
Игра течно во тишина,
Нема она, нема граница.

Пред болката, пред љубовта,
Лебди животот безвремен.
Значи ли нешто, значи ли?
Тоа е тајна што тишината чува.

Затоа одиш без страв,
Затоа сè ти се дава.
Бидејќи немаш ти ништо,
Свет ти е секое место.",10281,191,10472,2808,40.32125854492188,0.0008880369417432,0.0,0.0,0.0,0.5274523496627808
Катица Ќулавкова,АЛЕКСАНДРИСКИ СИНДРОМ,,Без тебе,"Без тебе

Меѓу овие зборови
што на мене ми значат,
без тебе нема живот да има.
Затоа што твојот лик
означува за мене сè,
а она вечно во мене
јас немам како да го го спасам.

Пред да те загубам,
да ти кажам: чувај се!
Оти, тебе да немам,
тоа е мој живот што го губам.

Во овој свет на самотија
единствена ти светлина
ќе бидеш, без тебе ќе нема
живот, ни оган во мене.",10281,206,10487,2711,35.46029281616211,0.0011548979637248,0.0,0.0,0.0,0.5505704879760742
Катица Ќулавкова,АДАЏО: ТРЕВОГА,,Поглед надвор,"Поглед надвор

Под небото сињо, без меѓа,
живот се раѓа без цена.
Пред нас, меѓу нас, таму, каде
нема ни закон, ни одлука.

Имаме ли уште што да барaме
во тој безличен, сплотен свет?
Пред кого стоиме и што прашуваме
кога немаме ни зошто, ни затоа?

Во оваа празна сфера
надвор од нашите бедеми
тивко отворив душа,
без да барам одговор.

Во честичка од безмерје
живот се раѓа без цена,
а ние гледаме надвор,
ограничени во нашето небо.",10281,247,10528,3552,33.765071868896484,0.0037311433107999,0.0,0.0,0.0,0.6414207220077515
Катица Ќулавкова,ГОСПОДАР,,Меѓу без и нема,"Меѓу без и нема

Меѓу без и нема,
Меѓу она и тебе,
Животот мојот сега стреми
Кон светлина што се губи.

Пред мене стои пат,
Што води низ мрачна ноќ,
Затоа молам за зрак,
Што ќе ми го врати животот.

Нема што да се направи,
Нема кој ќе ме слушне,
Но сепак гледам и верувам,
Дека светла иднина има.",10281,186,10467,2898,30.388532638549805,0.0034458444591553,0.0,0.0,0.0,0.6214383840560913
Катица Ќулавкова,СПАЛЕНА СОБА,,Сенка без Име,"Сенка без Име

Без име, без свет,
Меѓу нас и пред нас,
Тишината што ја има
Затоа што нема.

Она што нема,
Живот што го губи,
Пред животот што ќе го има
И тоа што ќе го нема.

Затоа што сме тука,
Нашиот живот значи,
Меѓу пустите тишини
И суровиот свет.

Но, нашата сенка,
Без име и без глас,
Ни покажува пат
Кон животот што ќе дојде.",10281,202,10483,3034,20.56283569335937,0.0013711295299719,0.0,0.0,0.0,0.5499962568283081
Катица Ќулавкова,БЛЕФ: КОЦКА,,Без твојот глас,"Без твојот глас

Меѓу мракот на самотијата,
немам ништо, сè ми е одземено,
пред животот се наоѓам наспроти,
она што беше наше, сега е само моето.

Без твојот глас, што значи она,
јас сум изгубен, без насока,
секој миг се борам да опстанам,
но тебе ве нема, оваа болка ја чувам.

Животот сега е само мој,
затоа што те нема што значи тој,
пред мене се распајваат патишта,
а тебе те нема да ми кажеш во која посока.

Но ќе продолжам да одам напред,
иако без тебе, без твојот глас,
зашто ти за мене значат сè,
и мојот живот без тебе значи ништо.",10281,280,10561,4726,22.100818634033203,0.0015127115414278,0.0,0.0,0.0,0.6165683269500732
Катица Ќулавкова,ДРАМА,,Живот Во Безвремето,"Живот Во Безвремето

Без време, без минути,
Живот меѓу нештата.
Она што се допира,
Немало, го нема.

Меѓу небото и земјата,
Значи се што е сето.
Без да можеш да видиш,
Немаат живот нештата.

Затоа јас сум тука,
За да те пронајдам тебе.
Во празните мигови,
Да запалам свеќа за живот.",10281,169,10450,3795,28.76252174377441,0.0010655905856097,0.0,0.0,0.0,0.5949476957321167
Катица Ќулавкова,НА МОЈАТА МИСЛА МИСАЛ,,Бескрајно,"Бескрајно

Без тебе, живот нема,
Она што ми недостига,
Меѓу нас, љубов зрее.

Значи, затоа душата гори,
Нема што нема нејзин пламен,
Тебе тажам, тебе барам.

Пред очи те имам,
Но немам те во животот,
Затоа што ти не си тука.

Тоа е мојата судбина,
Безгранична празнина,
Бескрајно чекање на тебе.",10281,185,10466,3253,27.84231185913086,0.0053733870784451,0.0,0.0,0.0,0.694403350353241
Катица Ќулавкова,МИРИЗЛИВОТО ПИСМО НА ПИСАРОТ,,Између нас,"Између нас

Без тебе, нема ме во овој свет,
Меѓу нас е она што не ми се верува.
Значи ли ова крај, или збогум на мојот ред?
Живот без тебе, не ми се допаѓа.

Затоа молам, не ме остави сам,
Стани до мене, ни пред ни позади.
Во твоите раце, јас ќе бидам сигурен,
Овој живот без тебе, јас не можам да го водам.

Бидејќи пред мене ти постои,
Со тебе сакам да го продолжам патот.
Без тебе, во мојот живот нема што да има,
Само ти можеш да ми го врати животот.",10281,253,10534,3669,21.687822341918945,0.0053828688079025,0.0,0.0,0.0,0.4985237717628479
Катица Ќулавкова,ЗМИИ И ЈАГОДИ,,Без неа,"Без неа

Пред себе, она живот без тебе,
Меѓу копнежот и празнината,
Нема да има ни почеток ни крај,
Затоа што ти ја носиш смислата.

Пред очите ми, мојот живот бледи,
Без твојот блясок и твоите зраци,
Тој живот сега е само празнина,
Што ја исполнуваат тага и јаки болки.

Меѓу моето срце и твоето,
Нема ни блискост ни доверба,
Затоа што ти не си тука,
Моето постоење останува без тебе.",10281,220,10501,3078,24.02454948425293,0.0024510176426344,0.0,0.0,0.0,0.4888933897018432
Катица Ќулавкова,СЕНКА,,Меѓу безот и немањето,"Меѓу безот и немањето

Во просторот среде нас,
Пред очи, без да бидеме забележани,
Животот се плете меѓу безот и немањето,
Оставајќи трага без да остави белег.

Она што го имаме, го немаме,
А она што го немаме, го имаме,
Затоа застануваме меѓу чеканот и наковалната,
Барајќи смисла во безот што нè опкружува.

Без да знаеме зошто, без да разбираме,
Ја живееме нашата драма секојдневно,
Се бориме за она што нема да го имаме,
Додека она што го имаме, го немаме.

Затоа, меѓу безот и немањето,
Го бараме нашиот живот,
Заробени во замката на постоењето,
Без да можеме да ја разбереме неговата суштина.",10281,306,10587,4066,19.616191864013672,0.0074677331812401,0.0,0.0,0.0,0.5743788480758667
Катица Ќулавкова,ОСМА: КУЌА НА СМРТТА,,Без живот,"Без живот

Меѓу тоа, што значи?
Нема што, без да се нада,
Затоа тебе го губам.

Пред очи, сето она исчезнува,
Немајќи ја таа искра во себе -
Вредност што живот му дава.

Без неа, само сенка останува,
Што во празнината се топи,
Оставајќи ме самиот пред realnosti.

Но, затоа ќе продолжам понатаму,
Низ овој живот што значи толку -
Пред кој јас, без никого, ќе одам.",10281,206,10487,3530,39.45572662353516,0.0069727638902324,0.0,0.0,0.0,0.587076723575592
Катица Ќулавкова,МАGNA САRТА,,Во Твојата Сенка,"Во Твојата Сенка

Без тебе, пред тебе,
Меѓу она што е и она што нема,
Затворен во светот на мојот живот,
Јас барам твој допир, твој глас.

Пред твоите очи,
Без твоите зборови,
Таму каде што има и каде што нема,
Јас чекам твојата сенка да ме обгрне.

О, тебе те нема,
Затоа те барам,
Затоа што јас те имам,
Затоа што без тебе, нема мене.",10281,199,10480,2917,16.254621505737305,0.0038474563134345,0.0,0.0,0.0,0.5704664587974548
Катица Ќулавкова,ЈАСТРЕБ И СЕНКА,,Без миг пред нас,"Без миг пред нас

Невидливи врвици
Меѓу нас се плетат,
Оставајќи газ за животот
Што се влече, уморен.

Немаме збор за она
Што лебди пред нас,
Единствено влечеме ноќи
Сред тој ужасен мрак.

Животот што имаме
Значи многу, но значи ли
За она што е долека,
За она без да се види?

Затоа ќе го фатам тоа
Што ме држи јас и тебе,
Да пронајдам живот
Меѓу оние шуми од бол.",10281,217,10498,3120,44.49093246459961,0.0014180144964889,0.0,0.0,0.0,0.4707585275173187
Катица Ќулавкова,IN ULTIMA LINEA,,Меѓу без и има,"Меѓу без и има

Меѓу полноќните сништа,
без надеж што влева живот,
има ли место за мене,
без тага и без збор?

Пред љубовта што тлее,
тебе те немало нигде,
меѓу зраците што блескаат,
твојот живот се крие.

Затоа сè така тивко,
затоа молкот надвива,
со она што го нема,
тоа што има да ги спои.",10281,169,10450,2904,61.337867736816406,0.0148268211376062,0.0,0.0,0.0,0.8348335027694702
